3673	1
3341	1
3331	1
3332	1
3336	1
3342	1
3348	1
3335	1
3330	1
3332	1
3334	1
3337	1
3339	1
3342	1
3337	1
3339	1
3331	1
3339	1
3333	1
3329	1
3245	1
349	1
348	1
346	1
340	1
345	1
349	1
350	1
338	1
343	1
343	1
343	1
348	1
341	1
338	1
338	1
342	1
343	1
340	1
422	1
422	1
431	1
433	1
437	1
430	1
422	1
431	1
426	1
435	1
428	1
436	1
433	1
425	1
429	1
429	1
427	1
429	1
432	1
99	1
3622	1
3619	1
3617	1
3611	1
3614	1
3619	1
3611	1
3608	1
3608	1
3615	1
3611	1
3611	1
3635	1
3633	1
3632	1
3630	1
3632	1
3630	1
3629	1
3635	1
3615	1
3627	1
3630	1
3618	1
3617	1
3622	1
3629	1
3626	1
3633	1
3614	1
3621	1
3612	1
3616	1
3612	1
3613	1
3610	1
3636	1
3635	1
3635	1
1989	1
983	1
64	1
3125	1
3113	1
3117	1
3123	1
3124	1
3125	1
3111	1
3121	1
3108	1
3123	1
3125	1
3118	1
3120	1
3127	1
3134	1
3108	1
3102	1
3100	1
2987	1
3542	1
3536	1
3540	1
3542	1
3544	1
3569	1
3544	1
3540	1
3540	1
3540	1
3537	1
3528	1
3535	1
3525	1
3533	1
3530	1
3535	1
3531	1
3527	1
3552	1
292	1
305	1
296	1
293	1
297	1
301	1
293	1
294	1
292	1
295	1
295	1
301	1
302	1
301	1
296	1
297	1
296	1
299	1
311	1
316	1
310	1
307	1
318	1
309	1
312	1
309	1
312	1
310	1
310	1
312	1
309	1
310	1
308	1
308	1
310	1
312	1
305	1
18	1
597	1
595	1
604	1
598	1
598	1
603	1
598	1
594	1
598	1
600	1
593	1
595	1
598	1
592	1
593	1
591	1
597	1
592	1
599	1
111	1
3628	1
3637	1
3619	1
3623	1
3629	1
3624	1
3616	1
3634	1
3618	1
3613	1
3615	1
3617	1
3617	1
3611	1
3630	1
3616	1
3613	1
3629	1
3630	1
3630	1
2756	1
2730	1
2701	1
3639	1
3635	1
3646	1
3640	1
3639	1
3633	1
3636	1
3633	1
3639	1
3635	1
3640	1
3642	1
3633	1
3637	1
3629	1
3628	1
3634	1
973	12
2627	15
3691	1
1771	10
1564	7
766	12
9375	5
1064	20
8237	25
304	1
7391	29
624	1
868	10
36069	30
3	1
43270	1
8720	8
8312	11
1002	1
3666	1
13309	1
2	1
43277	2
637	8
5570	8
5511	5
18036	8
77	1
308	1
17	1
3	4
132	1
9	1
14	4
2964	5
81	1
43297	1
258	32
901	32
259	16
21	1
868	20
1187	16
69	32
2177	32
376	1
3639	1
3631	1
275	1
202	1
958	1
2908	1
3625	1
10	1
440	1
3614	1
43276	1
43263	1
325	32
340	32
1769	5
18017	7
880	1
800	1
18027	15
3635	1
96	1
41	1
43	1
422	1
48	1
2559	20
43285	1
43281	1
10679	50
3631	10
10055	1
2	1
10394	1
25040	1
18082	7
356	32
53	16
12826	8
43293	1
43285	1
1926	8
112	8
18014	16
220	32
43272	1
43266	1
43285	1
43282	1
43230	1
43218	1
357	32
164	32
517	20
1183	5
2588	39
9053	32
3617	1
3635	1
5914	5
43279	2
256	1
78	3
1	1
3636	1
3609	1
3618	1
18064	20
7868	1
3614	1
1319	1
1	1
1	1
23	1
1	1
4378	1
9029	32
43266	1
43265	1
3	1
2042	1
97	1
1231	1
3632	1
3607	1
2	1
2	1
1	1
71	1
2	1
315	1
4031	1
29	1
3622	1
1103	1
43288	1
2768	4
281	1
3568	3
127	1
242	1
4589	5
62	1
34	1
24	1
16	1
5378	1
65	16
78	16
18009	16
8	1
715	1
3610	1
3615	1
1629	2
9038	32
2496	1
3609	1
31	32
43278	1
5301	1
58	32
18012	16
52	32
43280	1
43278	2
43263	2
43291	2
43287	2
18032	5
2841	3
4583	1
3607	3
3620	1
9460	1
50	1
5866	1
6449	1
5792	1
239	1
3621	3
3612	1
43293	1
43291	1
43287	1
43285	1
3886	1
3611	3
9046	32
2	1
1	1
2069	1
1	1
1	1
1	1
2447	1
3611	3
7896	5
3623	1
1548	4
2182	1
3616	1
360	1
24	32
87	32
3612	3
46	1
3616	1
47	16
37	8
34	1
1039	1
37	8
34	8
41	8
3	1
3623	1
18014	4
3612	1
3559	1
4738	25
4	1
68	1
3609	1
3622	3
108	1
2128	10
1733	1
3608	1
3614	3
3611	1
1	1
3623	1
43265	1
43263	1
747	1
2530	10
3530	12
3617	1
2972	5
24922	1
3567	1
3454	1
108	1
60	22
11908	3
15	20
11079	22
194	1
3622	1
334	1
36	1
3639	1
3523	1
431	1
2	1
130	1
111	1
143	1
173	1
3631	1
43270	1
3617	1
3540	1
3627	1
35	16
18035	8
10642	12
10017	7
27	1
63	5
9	4
3618	1
166	1
2208	1
3623	1
473	5
110	4
43289	1
113	4
133	4
3619	1
7	1
11	1
25	3
3540	1
36092	3
3	2
120	1
64	2
3	2
3609	2
4	4
387	1
867	4
3610	1
1291	2
43	3
23	5
145	32
9038	32
1975	1
129607	2
1087	1
3622	4
70	3
28	3
6182	3
22	22
6069	22
45	2
26	2
1040	2
43265	1
421	1
129633	2
3619	1
13	1
12	1
825	1
100	1
153	3
2	1
3629	1
3614	1
3638	1
3424	1
43232	2
43208	2
46	16
34	8
36	1
13471	16
3632	2
3630	1
3638	1
3578	1
43	8
3385	1
8	8
8	8
3	4
141	4
29	4
3	4
103	4
4	4
28	4
22	4
3	4
60	4
180	1
3611	4
44	8
8	8
3617	8
28845	1
28848	1
12	2
28826	1
25	2
2	2
3	2
28	2
25447	1
21	2
3617	2
6	8
11	8
14	8
28816	1
28843	1
28826	1
9	8
28459	1
8	8
2	4
3614	4
32	4
2	4
18	16
16	16
12	8
127	8
40	8
12	8
8	8
41	8
15	8
35	8
14	8
22	4
3	4
3	4
3	4
6	4
31	4
27	4
28	4
15	8
24	1
6	1
1	1
2	1
18	3
3635	3
1123	3
1239	1
43292	2
48	1
3576	1
43290	2
5804	4
996	32
4956	8
41925	1
1	1
41849	1
41759	1
2741	1
31543	1
40639	1
40555	1
36855	1
3615	3
3034	1
1	1
2	1
1	1
2	1
2	1
1725	1
9692	1
9576	1
9463	1
2108	1
5	1
3	4
16926	13
15982	23
50	2
31597	1
43265	1
43292	1
3605	1
9024	32
1	1
3636	2
0	3
19635	1
10623	1
9834	1
29	1
3631	1
3614	4
3630	3
7298	3
10	8
6359	7
10	1
3616	1
9	8
38	8
83	8
40	8
10286	1
31	4
54	4
3	4
9706	1
3	4
3	4
2	4
31	4
6	4
3	4
3	4
48241	1
48178	1
48199	1
35770	1
3	4
3	4
2	2
2	2
43434	1
43368	1
43389	1
35697	1
42949	1
42867	1
42871	1
35705	1
42588	1
42488	1
42483	1
35720	1
681	1
675	1
43290	1
43283	1
163	1
7	1
175	1
43283	1
43272	1
61	4
108	4
42	4
85	4
82	4
204	2
64	2
15	2
95	2
853	4
3512	3
3453	7
86426	1
86426	1
86426	1
400	1
432	1
35752	1
86412	1
0	1
46	1
35	1
86427	1
71	1
190	1
86431	1
62	1
3316	1
374	1
35760	1
310	1
31	1
173	1
86411	1
86425	1
16912	1
43279	1
86419	1
35800	1
86421	1
86439	1
86424	1
35792	1
2309	1
21	7
18026	12
18020	22
844	1
95	4
31	4
101	4
3647	1
3641	1
3643	1
3642	1
3642	1
3642	1
3642	1
3641	1
3285	1
43284	1
2	4
2	4
2102	4
8253	1
7	4
6	4
7	4
849	4
11	1
3616	1
986	12
993	22
509	1
409	1
415	1
418	1
293	1
229	1
298	1
299	1
43	4
3622	1
74	1
8249	3
21	1
15	1
8185	7
6	4
3	4
3613	4
86440	1
8	4
86428	1
86428	1
86426	1
86434	1
86435	1
86436	1
86433	1
39	1
35533	1
7	4
3	4
2	4
3	4
3	4
3	4
106	4
105	4
3630	1
3625	1
2242	1
18	1
3665	3
3617	3
71	4
1662	4
43274	1
43273	1
1064	1
997	1
1001	1
1005	1
838	1
839	1
839	1
840	1
644	1
1487	1
1431	1
1439	1
1441	1
1318	1
1321	1
1320	1
1321	1
1179	1
82163	1
82095	1
82098	1
82100	1
82094	1
82160	1
82105	1
82112	1
1	1
35720	1
80304	1
80234	1
80163	1
35764	1
125	1
1043	1
978	1
984	1
985	1
869	1
872	1
873	1
875	1
719	1
62485	1
62430	1
62432	1
62440	1
62295	1
62303	1
62308	1
62310	1
35694	1
98	1
616	1
545	1
548	1
546	1
561	1
566	1
572	1
561	1
572	1
2	1
417	1
75548	1
75486	1
75496	1
75533	1
75535	1
75540	1
75542	1
75544	1
75547	1
75549	1
75173	1
75175	1
75183	1
75184	1
75187	1
75664	1
75664	1
75670	1
75674	1
35348	1
9751	12
9753	22
3625	1
17635	1
17594	1
17599	1
17611	1
1724	1
17436	1
17443	1
17443	1
17443	1
3624	1
9366	1
9369	1
105	4
5547	1
902	3
3622	3
43279	1
43277	1
108	4
6344	2
3621	3
17027	1
16406	7
3608	1
1079	2
74128	1
7219	2
73989	1
73993	1
73996	1
73907	1
73909	1
73901	1
73897	1
73720	1
3240	1
3116	1
3119	1
3125	1
3134	1
3147	1
3144	1
3145	1
3157	1
3175	1
2886	1
2893	1
2892	1
2885	1
2876	1
2889	1
2888	1
2885	1
2891	1
2652	1
3606	3
10208	1
3777	1
25	1
21430	1
21333	1
21338	1
21342	1
21347	1
21351	1
21362	1
21374	1
21375	1
21387	1
21118	1
21110	1
21121	1
21123	1
21125	1
21129	1
21120	1
21127	1
21126	1
20951	1
3610	3
3684	1
3622	3
3628	1
4636	1
3618	3
579	1
344	1
3629	1
3606	3
21296	16
48010	1
47836	1
47846	1
47843	1
47834	1
47847	1
47820	1
47831	1
47835	1
47839	1
47483	1
47459	1
47479	1
47476	1
47482	1
47481	1
47474	1
47471	1
47477	1
42252	1
4978	1
30	1
22	1
53	1
28388	1
28347	1
3615	1
12	5
30	5
38	5
3609	2
10	5
18010	14
43309	1
43300	1
747	1
587	1
3317	3
463	1
469	1
466	1
464	1
451	1
464	1
465	1
469	1
203	1
193	1
200	1
190	1
196	1
196	1
201	1
197	1
205	1
204	1
9707	1
9651	1
9654	1
9655	1
9653	1
9653	1
9655	1
9654	1
89	1
9147	1
8685	2
9022	1
9026	1
9027	1
9025	1
9025	1
9017	1
9027	1
9026	1
9026	1
9026	1
3604	1
20	1
19	1
3610	3
11	1
7	1
15	1
3	1
3618	3
2830	1
2830	1
2828	1
417	1
2828	1
2828	1
2491	1
2497	1
2479	1
2489	1
147	1
7813	1
43279	4
16	1
325	1
3627	1
86	1
5505	14
3	1
133	1
22206	1
4	1
22152	1
3	1
22151	1
3	1
3	1
22150	1
22156	1
21984	1
21872	1
21756	1
21758	1
4	1
5	1
4	1
4	1
4	1
21643	1
21641	1
3	1
3	1
3	1
21587	1
21392	1
21356	1
21327	1
21289	1
21246	1
21165	1
21117	1
1771	1
20992	1
4	1
3	1
4	1
20990	1
20990	1
20990	1
3	1
20990	1
20859	1
20859	1
20859	1
20840	1
20704	1
20704	1
20704	1
20702	1
20702	1
20703	1
20684	1
20702	1
20540	1
525	1
733	1
17589	1
52	1
44	1
279	1
2924	1
14	1
209	1
78	1
248	1
6	1
208	1
3633	1
152	1
41	1
276	1
3625	3
46	1
3152	7
10	1
3258	1
6893	4
26	16
15	8
251	1
38	8
3	1
55	1
15	8
24	1
5	1
8	1
32	1
114	1
6	1
3	1
28578	8
20	1
7	1
29	1
7	1
784	1
540	1
869	1
2	1
812	1
3	1
3	1
232	1
3	1
3	1
3	1
2	1
3	1
173	1
135	1
132	1
133	1
130	1
131	1
131	1
133	1
158	32
94	16
43286	16
36086	1
36077	1
12598	1
18	1
3621	1
122	1
18	1
786	1
3628	3
561	1
549	1
374	1
561	1
548	1
548	1
545	1
558	1
42	1
122	1
974	1
858	1
857	1
799	1
800	1
734	1
731	1
631	1
631	1
2	1
100	1
184	1
86429	1
86452	1
86455	1
86451	1
86454	1
86472	1
86453	1
86454	1
86452	1
86443	1
86443	1
86440	1
4	1
4	1
86438	1
86440	1
86440	1
2	1
86417	1
86413	1
86428	1
86442	1
2	1
2	1
2	1
86433	1
86430	1
2	1
86434	1
86429	1
86424	1
86419	1
86429	1
86432	1
86418	1
43280	1
925	1
43272	1
3	1
3	1
86416	1
3	1
4	1
4	1
86414	1
4	1
86435	1
86441	1
86415	1
86431	1
86426	1
86421	1
10414	7
86427	1
69	1
2672	1
33146	1
897	1
3613	1
3604	1
3626	3
930	1
3607	1
670	1
3612	1
3609	3
462	11
2030	22
5	1
2789	1
3623	3
4331	12
3630	2
1925	1
1257	4
1344	4
5495	2
457	4
3366	4
1159	4
1337	4
43222	4
26770	50
93	16
1201	1
316	33
9	8
2	1
34075	4
1	1
2	1
52	1
106	1
1	1
42	1
1	1
58	1
2	1
160	1
2	1
36	1
40	1
1	1
1	1
2	1
873	1
664	2
164	2
4732	1
4618	1
4618	1
4617	1
4620	1
4621	1
4624	1
4627	1
4590	1
4271	1
4265	1
4272	1
4282	1
4283	1
4283	1
4282	1
4281	1
4266	1
4281	1
4282	1
4280	1
4281	1
4261	1
4278	1
4128	1
2160	1
136	1
447	1
3	1
58536	1
2	1
58374	1
2	1
58304	1
3	1
58251	1
3	1
58227	1
2	1
58177	1
2	1
2	1
58148	1
58139	1
58118	1
58075	1
58029	1
4	1
57920	1
4	1
57931	1
57929	1
3	1
57932	1
3	1
57924	1
57926	1
3	1
57912	1
57930	1
57928	1
57913	1
3	1
57724	1
57686	1
57660	1
57629	1
57593	1
57567	1
57535	1
57527	1
57460	1
57233	1
18798	50
6	1
222	1
166	1
139	1
117	1
2	1
52	1
771	1
729	1
696	1
687	1
663	1
2	1
625	1
608	1
605	1
578	1
568	1
19	1
476	1
185	1
161	1
75514	1
74801	1
74822	1
74804	1
74821	1
74821	1
74821	1
74820	1
74821	1
74819	1
74779	1
74077	1
74088	1
74088	1
74046	1
74031	1
2	1
74014	1
74019	1
74039	1
73984	1
74005	1
3	1
73961	1
73947	1
73947	1
73939	1
73921	1
73921	1
73919	1
73903	1
73787	1
34170	1
252	1
139	1
73	1
108	50
13810	50
1	1
1	1
2	1
2	1
84340	1
81726	1
84069	1
83893	1
82429	1
81837	1
83711	1
82312	1
83021	1
81571	1
81753	1
489	1
29819	1
3	1
3	1
29737	1
29674	1
29647	1
3	1
29616	1
29602	1
29585	1
29569	1
29553	1
2	1
29451	1
2	1
29423	1
2	1
29385	1
29374	1
29361	1
29344	1
2	1
29321	1
29316	1
29304	1
3	1
29279	1
2	1
29173	1
29158	1
29147	1
2	1
29119	1
6	1
3	1
29048	1
29036	1
29015	1
29000	1
28932	1
28920	1
3	1
28890	1
28876	1
9167	1
28824	1
28805	1
28788	1
2	1
28757	1
3621	20
3188	2
1043	2
761	32
1314	38
2962	1
84	1
2633	1
3	1
642	1
604	1
595	1
581	1
571	1
580	1
547	1
555	1
553	1
535	1
536	1
426	1
2	1
426	1
12	1
337	1
289	1
3	1
289	1
3	1
209	1
2276	1
1322	1
106	1
1965	1
315	10
22059	1
22023	1
70800	1
70657	1
72146	1
13098	4
36	2
1888	2
1742	2
43271	2
13	2
43286	2
43279	1
112	1
43275	1
5465	1
14432	8
11796	50
10890	1
10871	1
3807	8
349	32
188	1
939	8
25249	32
14953	50
36011	1
17890	1
58699	1
3671	1
2693	1
6539	1
3669	1
1186	1
3606	1
119	1
43267	1
43277	1
17	1
5	1
33	1
30	1
18	1
3629	1
307	1
217	1
1135	1
418	1
50	1
4043	1
3628	1
3620	1
1561	1
3624	1
36023	1
1640	1
30	1
718	1
865	1
927	1
43265	1
43292	1
17845	1
17842	1
36019	1
1937	1
48867	1
642	8
335	8
7011	8
2655	1
43288	1
20	1
407	1
32	1
43293	1
3620	1
8	8
3612	1
266	8
94	8
10864	16
334	20
9978	1
3626	20
11921	1
11921	1
3626	1
581	1
11	1
1726	1
298	20
41	1
20	1
8903	30
5553	1
43232	2
136	1
9	10
124	1
862	10
36014	1
3633	8
38	8
12	8
7	8
12	8
4	4
2	4
28	4
29	4
3	4
65	4
333	1
2	4
3	4
2	4
2	4
28	4
35	4
3	4
3	4
2	4
27	4
2	4
3613	4
3609	4
59	32
37	32
46	32
52	32
46	32
37	32
12	8
39	8
40	8
7	8
15	8
15	1
19	16
12	16
18	16
18	16
12	8
15	8
40	8
15	8
12	8
39	8
59	32
41	16
29	1
34	8
15	8
22	8
44	16
12	8
40	8
9	8
10	8
12	8
42	8
42	8
37	8
27	8
38	8
13	8
10	8
28	4
3617	8
6	4
31	4
28	4
29	4
3	4
3	4
28	4
3611	4
3631	2
773	1
30227	1
26894	1
40817	1
83	1
17	1
66	1
9965	1
895	1
82	1
43286	1
2	1
43269	1
72	1
115	20
63	2
2466	1
7220	2
4653	3
36010	1
36009	1
60	6
2047	11
3	1
16	1
135	32
3615	8
3629	16
2935	21
2111	20
3158	1
43289	2
3611	1
21	1
22	16
15	16
2	2
87	16
3617	16
2	2
2	2
2	2
8	1
49	20
2726	1
2709	1
33640	1
33337	1
26522	1
4650	1
17511	1
109	1
15	1
15	1
21870	1
3624	1
3609	3
5484	3
7155	1
4684	1
3836	1
39	12
3847	12
793	3
2	3
2	3
36063	3
1052	32
108	1
105	32
5184	1
12904	40
12951	2
2204	1
8240	1
5445	12
43248	80
43248	80
344	1
6264	1
7	1
2	1
15	1
2358	6
217	1
306	1
139	1
310	1
59	1
83	1
2	2
2	2
41	2
3615	2
12	16
9	16
3629	32
37	4
29	4
3607	4
1972	8
57	8
141	4
45	16
105	16
463	16
3618	8
15	8
32409	16
29	16
3615	8
3607	8
59	10
36	32
75	16
3632	16
3621	32
39655	80
39648	80
43285	2
43274	2
43216	2
43285	2
43285	2
43281	2
0	4
11	2
0	4
43217	4
43232	2
20988	4
19838	64
32646	4
22802	64
100	1
13	1
12	1
1449	82
8219	64
34109	16
30	16
3637	16
3630	8
3621	32
3620	32
43226	4
30250	16
27672	1
27673	1
3247	1
487	10
75	1
9	10
8	10
17	1
8	10
6640	3
175	10
73	10
8	1
279	1
240	1
252	1
37	1
303	1
263	1
252	1
303	1
308	1
292	1
1312	7
633	7
25	12
6371	12
150	1
189	1
172	1
210	1
186	1
208	1
210	1
192	1
184	1
172	1
208	1
209	1
197	1
171	1
258	1
251	1
236	1
254	1
253	1
236	1
52	1
218	1
208	1
224	1
190	1
212	1
125	1
125	1
137	1
122	1
124	1
125	1
150	1
152	1
107	1
150	1
151	1
147	1
148	1
122	1
152	1
143	1
136	1
106	1
136	1
144	1
3604	1
2897	7
171	1
186	1
205	1
203	1
192	1
177	1
205	1
184	1
211	1
187	1
207	1
170	1
171	1
150	1
73	32
34	16
471	16
1901	22
15423	16
43220	2
1381	10
750	32
43221	16
16379	1
26208	1
1374	32
12032	42
250	4
28733	4
498	3
4	3
1177	7
15456	1
8940	22
32	16
79	16
122	16
13584	1
147	16
56	1
12	3
6766	3
643	16
6445	12
43204	1
3629	1
43292	1
43223	4
43215	4
30	16
46832	16
203	32
52	16
3626	16
3630	4
26	16
39	32
76	1
17	2
39	32
3622	1
3662	1
3039	12
41673	4
481	1
43205	4
6733	1
2070	1
8095	1
6474	22
6025	1
3627	1
3631	1
122	1
1029	1
11103	1
244	1
286	1
190	1
10522	1
3613	1
1346	12
16389	1
3623	1
393	7
319	3
6383	22
2479	12
3630	1
6023	1
4632	1
3478	7
7261	3
4310	3
1366	1
49	32
49	16
50428	16
10822	1
10816	1
10809	1
3009	22
43278	1
43274	1
2659	1
9091	16
3605	2
687	1
29199	1
546	1
8022	1
28520	1
43293	18
280	1
437	1
22	2
3605	4
1166	22
835	12
3616	1
1519	3
1335	1
329	17
787	7
1775	12
9242	1
14009	3
4	1
429	1
2994	1
3452	1
3684	1
648	64
17	1
6614	1
3687	1
3704	1
2	1
2	1
295	1
2	1
836506	1
836503	1
836497	1
836494	1
836493	1
3678	1
38	1
158	1
31188	1
31132	1
17	1
95	1
10	1
43275	18
13	1
600	1
1451	1
1083	1
74	1
3679	1
1848	1
43270	16
22	1
2114	1
703	1
71	20
4182	30
3632	1
1	1
3	1
2	1
1988	4
5	1
20	1
107	1
1196	1
34	4
44	1
25189	1
25251	1
25284	1
25356	1
2241	1
426	1
3626	4
2153	2
203	2
1	1
2	1
2	1
2	1
6	1
5932	2
4713	2
56809	1
56729	1
56721	1
56732	1
56710	1
56737	1
56737	1
56700	1
56715	1
56388	1
56393	1
55691	1
55693	1
55721	1
55715	1
55696	1
55720	1
55483	1
55478	1
55480	1
55484	1
55484	1
55485	1
54831	1
54798	1
54795	1
54808	1
54802	1
54807	1
54798	1
54332	1
54223	1
54242	1
54243	1
54059	1
2	1
53962	1
53824	1
1148	4
52896	1
5	2
2163	2
9	2
327	4
29	2
3622	1
3609	1
40034	2
42	1
42229	2
40746	2
19243	1
3646	1
22396	1
25804	1
26	1
15334	1
47	1
3620	1
7	1
3	4
7	4
6	1
2	1
8	1
43235	18
8	1
8	1
3607	1
8	1
287	1
506	10
288	5
70	4
3664	5
25221	1
25273	1
25255	1
25272	1
390	2
3636	20
307	1
2488	1
3432	1
43281	1
117	10
1042	10
27	1
80	1
1642	1
43221	16
145	20
3154	10
1323	1
43269	1
54096	1
4	1
54044	1
54031	1
54045	1
3	1
54049	1
54039	1
54052	1
53882	1
53824	1
53759	1
53757	1
53752	1
53756	1
3	1
3	1
53746	1
53754	1
53511	1
53469	1
53358	1
53358	1
53351	1
53340	1
53354	1
53350	1
53358	1
53346	1
53203	1
3	1
53188	1
3	1
53195	1
53191	1
3	1
43205	2
43220	2
53000	1
52954	1
52939	1
2	1
52668	1
52646	1
52623	1
52590	1
52533	1
52301	1
43267	18
5790	34
19861	1
11007	1
384	7
217	1
8	1
236	1
5934	70
2	1
84	1
6	1
490	1
289	1
609	32
38	32
43205	1
43254	32
81	1
16620	1
446	15
848	5
198	1
1432	12
30	1
66	14
3631	7
1848	17
1831	1
36	22
8089	17
102	1
9	1
2960	7
6	1
3613	1
5640	1
7	1
742	1
3611	7
3	1
1	1
1736	1
66	1
6	1
2	1
1	1
9	1
22	1
1	1
1	1
1	1
3	1
399	7
2158	1
28	1
2237	1
22	1
79	7
18	1
5	7
43280	7
43222	4
293	1
270	1
10858	1
10867	1
10947	1
10889	1
10872	1
10895	1
371	86
24931	1
31598	1
268	2
33873	64
15	4
42954	4
43278	18
949	1
3633	1
3613	1
423	1
482	1
43287	2
6677	1
3619	1
2298	1
105	6
10809	64
43290	2
99	8
43276	64
13	1
2265	28
43281	2
22480	64
18009	8
2790	1
613	1
1699	1
6113	2
1188	1
38	1
108	1
1280	1
475	1
22	1
16771	1
16765	1
13665	1
2252	1
2254	1
2258	1
2262	1
35	2
2261	1
2261	1
43216	6
147	1
130	1
43298	1
43283	1
43291	1
3620	1
356	1
11	1
5	1
7	1
13	1
102	1
10690	1
10683	1
10721	1
2933	1
2925	1
2914	1
7367	1
6207	1
48	1
3633	1
43230	18
86438	1
86443	1
86437	1
86439	1
86439	1
86436	1
86441	1
86439	1
86437	1
86435	1
86435	1
86433	1
86432	1
86437	1
86427	1
86431	1
86430	1
3	1
86427	1
86418	1
5	1
86459	1
86456	1
86451	1
86459	1
86451	1
86457	1
86452	1
86449	1
86432	1
86447	1
86445	1
86443	1
4	1
86443	1
86441	1
86441	1
86437	1
86440	1
86422	1
86422	1
3	1
738	1
3619	1
4	1
43290	1
43290	1
43307	1
43301	1
43279	1
43289	1
43279	1
43293	1
85	1
1247	1
43263	1
20373	18
27274	1
27259	1
10796	1
10803	1
10842	1
10813	1
10810	1
10828	1
13319	1
367	1
11998	1
1942	16
903	1
43282	2
31	2
31	1
22	1
5	1
5	2
4	2
13	1
2251	1
2254	1
2263	1
2257	1
2258	1
2258	1
8100	8
43234	64
7223	2
32	2
43292	3
209	1
171	1
1185	1
1189	1
1186	1
1188	1
1190	1
1187	1
22	32
8	2
106	2
14	2
126	3
8479	3
43218	2
29043	64
199	1
4783	1
4784	1
4782	1
4765	1
4760	1
4757	1
43275	18
150	64
361	64
60	2
28899	2
90	2
10410	64
3624	1
1156	7
3589	7
305	7
2412	7
87	9
19840	64
2457	8
76	7
9788	7
9027	2
3622	1
3845	12
1530	1
17	1
3624	1
5	1
67	16
3607	1
43228	2
2801	15
43251	64
8808	8
30115	1
1706	1
24625	1
5874	20
234	1
231	1
227	1
222	1
213	1
3614	3
99	1
35338	64
621350	1
621349	1
621348	1
621344	1
621340	1
621336	1
27393	2
3630	1
3623	1
2990	1
293	1
55	80
103	12
20	12
21626	8
26	1
17	7
3269	14
3624	1
188	1
3607	1
156	1
52	80
25	7
3621	7
3615	1
3627	1
422	1
3699	1
26	1
3624	1
187	10
3604	1
3633	10
177	1
3611	1
33	2
404	2
88	2
7	2
56	2
14	1
553	2
12	1
17	1
7	2
23	2
3	1
8	1
5665	1
5728	1
13	2
12	2
393	1
11	2
588	1
13	2
2563	10
776	2
43233	64
30796	1
30776	1
198	2
40942	64
31737	4
3623	1
1667	1
12	1
218	1
67	1
3628	1
43	7
2031	1
720	1
43233	7
2547	1
18019	4
15234	80
1456	80
28166	1
28939	1
28136	1
27184	1
28050	1
27657	1
26836	1
351	12
10814	4
86	1
1533	1
4	1
28827	80
1398	80
19077	64
43226	4
2763	1
27222	1
3616	1
76	1
3619	1
4768	1
76	1
22236	1
72	2
28837	8
5	1
2363	1
61	1
36	1
19689	1
18099	1
119	1
6137	10
552	4
5383	64
3617	1
17	1
3475	1
43253	64
265	2
86	1
10126	1
3631	2
18344	1
18161	1
17647	1
17224	1
1364	8
28827	18
